	lang	sentiment	text
241	fin	-1	en muuten olu totkaan tullu ajatelleex...nyt kun mainitsit ni kyllä hiukan ahistaa...
242	fin	-1	Suututtaako?
243	fin	-1	Minä olisi tempaissut äijältä nenän niskaan niin että näyttelyt olisi näytelty.
244	fin	-1	Olis jo syytä tulla nykyaikaan, pyssysankarit joutas vaikka tonne Maliin ammuskelemaan, vois tulla äitiä ikävä...
245	fin	-1	Sori!!!
246	fin	-1	Voi eiiiiii
247	fin	-1	ja vittu opettele kirjottaa ctafani vittu se on GTA eikä cta http://www.google.fi/REDACTED/r:2,s:0,i:72
248	fin	-1	Jos nää ei tehoa niin olin tässä kylässä kerran ja siellä tarjottiin sellasta valmijauhe suklaamoussea (siis valmistetaan jauheesta ja maidosta), oli muuten sen verran makeeta että ei tullu syötyä kuin 5-6 lusikallista ja sitten oli pakko jättää syömättä loput ku tuli niin paha olo.
249	fin	-1	hävettäis, ellen olis niin tyhmä, etten tajua sitä...
250	fin	-1	Ja täysin turhaa puuhastelua....
251	fin	-1	Miten niin muuttui?
252	fin	-1	Mut sanot vaan sille et vitu ämmä et mulle valita, ja niihäse ihqusti hoituuki!
253	fin	-1	Mikä siinä on, että pitää hankkia niin helvetin isot rattaat ja sitten vielä ihmetellä jos ei mahdu joka paikkaan ja on tiellä?
254	fin	-1	Tätä kasaa ei enää kannattaisi pöyhiä edes viiden metrin seipäälläkään.
255	fin	-1	... päällepäsmäri, vaan se tasapainoisen Vanhasen johtama.
256	fin	-1	Vain aukko tietämättömyyden pitkällä katkeralla saralla.Totta niin paljon joutuu kestämään elon poluilla.Mutta kiitos valaistuksesta saat kylmät väreet juoksemaan selkärankaa pitkin kun ajattelen mitä kaikkea mukani kannan.
257	fin	-1	"SIINÄ ON JUURI SE MERKITTÄVÄ ERO JA OSOITUS PRIVILEGIOISTA"""
258	fin	-1	Ei auttantt hyvä osaisuus, kun rakkaus puuttui lasiin ja vaimoon Että näin ne rikkaidenkin arvot ovat .
259	fin	-1	se ei oo vaihtoehto että itsekin katsoo pornoo, koska se johtaa vaan viä sairaampiin juttuihin ja joka tapauksessa sä et koskaan tuu riittään vaan se hakee sitä entistä sairaampaa seksiä jokun muun kans!
260	fin	-1	Mutta kuka sitä huolis, ees rahasta.
261	fin	-1	Kun meidän perheemme pakotettiin sinne asiakkaaksi, se tuhosi perheemme elämää pitkälle tulevaisuuteen.
262	fin	-1	"En halua kokea tuota uudelleen."""
263	fin	-1	Jeesus on sinunkin pelastajasi, mutta ikävä kyllä kiellät Hänet kuten Juudas kielsi ja tuhoutui, mutta Pietari kielsi, katui ja pelastui.
264	fin	-1	Jätä purjehtiminen tosimiehille.
265	fin	-1	--- kuinka itseään sivistyneinä pitäneet saattoivat mennä sellaiseen ansaan+????
266	fin	-1	Aika ristiriitaista mielestäni.
267	fin	-1	Mutta kun sinulla ei ole kumpaakaan, niin et ymmärrä, joten äänestät persuja tai punikkeja.
268	fin	-1	Vaikeinta tuntuisi tosiaan olevan se, mistä ystävän ylipäätään löytäisi..
269	fin	-1	Eikös se ollut vähän rikki...
270	fin	-1	No et sit ilmeisesti tykkää musta :(
271	fin	-1	Jumaliste,, niiden pitäisi olla alan amattilaisia.
272	fin	-1	Ne EI päästä!!!
273	fin	-1	Joillakin ihmisillä on tunteita, joillakin ei...!!!
274	fin	-1	Kuitenkin pelkästään sen osan, että naisella on oikeuksia, mutta ne tasa-arvoiset velvollisuudet tuntuu unohtuvan ikävän monelta naiselta.
275	fin	-1	Se tykkää vähän saatanasti kaasunpummpaamisesta parkkipaikalla!!!
276	fin	-1	(ja tuollaisille paskiaisille jotkut vaatii ymmärrystä tälläkin palstalla!!!)
277	fin	-1	Mutta FAKTA-OSIO on surullista luettavaa, sitä samaa, mikä bio-vanhemmille on yleensä tuttuakin tutumpaa:
278	fin	-1	Luovutin
279	fin	-1	"Joten ajantajusi lienee hämärtynyt tai sitten sekoitat minut johonkin toiseen ""jo ties kuinka monetta kuukautta kirjoittelevaan""."
280	fin	-1	Kaikkia ketkä on millonkaan äänestänyt persua on höynäytetty.
281	fin	-1	Minun Julius Spökmannen ei anneta kertoa omasta alibistani murha iltana kun tuo saatanan idiootti sensori poistaa sen.
282	fin	-1	EI GLITTAUSTA!!!!!!!!!!!!!!!!!!!!
283	fin	-1	NATO ei meitä puolusta Venäjää vastaan, olimme jäsenenä tai emme.
284	fin	-1	Muista, etten unohda koskaan sitä, miten kohtelet minua.
285	fin	-1	Kiusatkaa sen nähden!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
286	fin	-1	sori vain olen fiksumpi mitä luulet!
287	fin	-1	Surullista.
288	fin	-1	net Sieltä saat hieman esimakua kommunistien elämään... ja kuolemaan!
289	fin	-1	En kiistä, mutta pata kattilaa soimaa.
290	fin	-1	Sensijaan viinaa kittaavat altistuvat hyvin usein masennukselle ja sitten mennään orteen.
291	fin	-1	Nyt sitten Yle-veron turvin ryhdytään tarjoamaan parisuhdeterapiaa julkkiksille.
292	fin	-1	Koko soppahan on saanut alkunsa siitä, että Ford tekee paskoja autoja ja jotkut onnettomat joutuvat niitä myymään ja vielä pahempaa - huoltamaan/korjaamaan niitä.
293	fin	-1	Tämä on surullinen päivä suomalaisessa demokratiassa.
294	fin	-1	Kyllä on ahneita paskiaisia nää paperiliittolaiset!
295	fin	-1	Miten joku voi olla niin säälittävä et ihan julkisesti omalla naamalla siellä vonkaa läskiä?
296	fin	-1	Se kokemus oli aivan katastrofi.
297	fin	-1	Uskomatonta harkinta kyvyn puutetta antaa alapään tehdä elämän suuret valinnat.
298	fin	-1	Maalla tuntuu olevan kaikki nyhverö nyyssösiä.
299	fin	-1	Ei paljon raksuta plösön päässä.
300	fin	-1	Ei varmasti oo mikään ärsyttävämpää kuin jahkaajat, ja mietiskelijät ja sulattelijat.
301	fin	-1	Jaa-a.
302	fin	-1	Ahneella on paskanen loppu.
303	fin	-1	Ei ole tainnut Usko Ja Rakkaus riittää tarpeeksi pitkälle mikä ei sinäsä ihme.
304	fin	-1	Puisesta päästä pitää sitten kärsiä.
305	fin	-1	Ärsyttävää, että niillä on haalaritkin, sitten jotkut eivät edes ymmärrä, kun niille huomauttaa, että ne eivät ole ylioppilaita vaan amk:n oppilaita.
306	fin	-1	Mutta turha silti kieltää TOSIASIOITA.
307	fin	-1	Ja arvot on niillä ihan perseestä.
308	fin	-1	........................................................................................... .
309	fin	-1	Oma kyrpämäisyys täytyy neutralisoida tietynlaisilla naisilla, jotka voi dumbata heti kun liha roikkuu. :)
310	fin	-1	Helvetin vaikea ymmärtää tätä suomalaista kulttuuria kun on asunut 6 vuotta Brightonissa missä se on ihan normaalia että tyttöä sanotaan 'beautyksi' jne.
311	fin	-1	Halpatuotantoa joka vain on brändätty.
312	fin	-1	Olin heinäpellolla ja tein heinää, sitten menimme latoon ja siellä oli lesta-saarnaaja joka käytti minua hyväkseen ja sitten sain vielä turpiini.
313	fin	-1	VASTATKAA
314	fin	-1	"Olen jo monta vuotta joutunut ""elämään"" piilossa."
315	fin	-1	"Silloin joskus, niitä aikoja, kun karvojenkin kasvu alkoi, ei ei ollut pitkäperjantai vaan sanottiin ""kirottuperjantai""."
316	fin	-1	Saatte polttaa niin paljon kuin haluatte KUNHAN MINÄ TAI MUUT SAVUTTOMAT IHMISET EIVÄT TARVITSEE HENGITTÄÄ MYRKKYÄNNE!!!
317	fin	-1	Koska henkilökunta on liian vähän, hyvin kasvatetut ja mallikkaasti käyttäytyvät lapset ovat aikuisille usein näkymättömiä, he saavat ahdistua sivuun jäämisestä ihan rauhassa yksinään.
318	fin	-1	Auttakaa, mua pelottaa!
319	fin	-1	Näkee miten sinua katkeroittaa vieläkin 74 v kuluttua kun neukku ei ajautunut yksin sotaan Saksaa vastaan jo -39 vuonna ja tuhoutunut.
320	fin	-1	Kaikki joukolla haukkumaan Subia ja MTV3:a niin kyllä ne siitä lopulta nöyrtyy.
321	fin	-1	Minun mielestäni kaikissa osapuolissa on vikaa, enemmän tai vähemmän.
322	fin	-1	Että silleen.
323	fin	-1	Työttömiä ei todellakaan ole hemmoteltu: heitä on rääkätty ja alistettu työkkärin taholta ja pakotettu pilipalikursseille tai 9 € pakkotöihin vain, jotta poliitikot voisivat päteä ja esittää vähentäneensä työttömyyttä.
324	fin	-1	Ihan outo lässytys.
325	fin	-1	"Te luulette tietävänne MINUA paremmin kun olette olleet täällä kauemmin, ""jos inhoan sua ja sua ja sua, se on teidän ongelma, ei MINUN"" jne.jne."
326	fin	-1	"Jotain jonka piti """"Kaunistaa"""" rumentaa koipea nyt niin etten voi käyttää edes hametta.."
327	fin	-1	"Tarkoitan sitä, että Raamattu on hyvin helposti luettavissa väärin ja silloin tulkinnatkaan eivät ole oikeita.
-1	-1	-1	-1	1							2	2	2	0	-1	3	1	comments2007d.vrt 3494222	Enpä todellakaan allekirjoita ainakaan vielä.
0	0	0	0	3							3	3	3	0	-1	6	1	threads2009b.vrt 3154553	(Caribia, Eden, Ikaalisten kylpylä on jo nähty).
-1	0	-1	-1	2										-1	-1	3	1	threads2011b.vrt 3972543	- Zum Teufel!
0	0	0	0	3										0	1	2	1	comments2007a.vrt 2514758	Vanhurskaan ylitse on tuleva hänen vanhurskautensa, ja jumalattoman ylitse on tuleva hänen jumalattomuutensa.
0	0	0	0	3							5	5	5	0	-1	11	1	comments2017e.vrt 1242501	Kesällä tuli 3 vanhaa rouvaa kylään pappaa katsomaan.
0	0	0	0	3							2	3	2	0	1	16	1	comments2007b.vrt 3584464	Auto on suunniteltu tai valmistettu Intiassa,Japanissa ja Koreassa.
-1	-1	0	-1	2										0	-1	6	1	comments2015b.vrt 469650	Ihmisen alamäki tosiaan alkaa toilootan hankkimisesta.
0	0	0	0	3										0	-1	10	1	comments2018a.vrt 2588130	Isoja alueetta ovat jo vuokrattu Kiinan valtiolle 49 tai 99 vuodeksi.
0	0	0	0	3										1	1	12	1	threads2009a.vrt 1068010	Eduskuntavaalit lähestyvät
0	0	0	0	3										1	0	4	1	threads2011b.vrt 2981900	Savolaiset ipulaiset
-1	0	-1	-1	2							2	2	2	1	1	6	1	comments2005b.vrt 2257076	Laite on mielestäni käyttöominaisuuksilta täysi susi, akku kestää hyvä kun yhden talven ja kovilla pakkasilla (yli -20 astetta) akun hyytyminen enemmän kuin varma ja pienemmälläkin jos pitää päällä enemmän kuin puoli tuntia.
0	0	0	0	3							2	1	1	0	1	10	1	threads2007a.vrt 847947	Osaako joku neuvoa miten pystyy rekistömöimään omansa nimimerkin.
0	0	0	0	3							2	4	2	0	-1	2	1	threads2009b.vrt 546194	Sapattina kaksi Jumalan palvelusta eli yhteensä 6 tuntia ja matkat parituntia siihen päälle.
-1	-1	-1	-1	1							1	2	3	0	0	5	1	comments2015f.vrt 1472117	Kautta historian, varmaan turhanpäiväisin hiihtokeskus.
0	0	0	0	3										1	-1	16	1	threads2011a.vrt 3709348	Yleensä, nuorena ihmisenä en sairasta kuin flunssan max 2 kertaa vuodessa.
0	0	0	0	3										1	0	4	1	comments2008d.vrt 2013886	Ja olisin vielä jos tätä jatkettais...?
0	0	0	0	3							1	1	1	0	-1	10	1	comments2014c.vrt 950622	Up!
-1	-1	0	-1	2										0	0	14	1	comments2014c.vrt 69959	Se on se käkipää
-1	-1	-1	-1	1										0	-1	14	1	comments2007e.vrt 2436561	Ei helvetti teitä amiksia...
0	0	0	0	3										0	0	3	1	threads2017a.vrt 6254906	Kitaraan kaiverrus/customointi/kuviointi
0	0	0	0	3										0	-1	8	1	threads2011a.vrt 3973107	Samalla yrityksen lainojen maksuaikaa siirrettiin kahdella vuodella eteenpäin 282 000 euron arvosta.
1	1	1	1	5							3	2	2	0	0	2	1	comments2010f.vrt 650786	;DDDDDDDDDDD
0	0	0	0	3										0	-1	7	1	comments2017a.vrt 2041067	Tyttö, joka odotti""..."
328	fin	-1	ja se on hyvä nimittäin kirkon tapaiset instituutiot tulevat toivottasti uuden edistyneen viestinnän ansiosta katoamaan, ihmiset helposti huomaavat että uskovat satuihin,
329	fin	-1	Mutta totuus on, etten kyllä usko yhtään mihinkään enää.
330	fin	-1	Rkp vaikuttaa ajavan ruotsin etuja pakkoruotsittamalla suomenkielisiä lapsiamme jotta ruotsi voisi saada kilpailuedun ainakin suomeen nähden esim.
331	fin	-1	Vielä viime viikolla olin aivan itsemurhan partaalla, olin jo suunnitellut kaiken ja kirjoittanut jäähyväisviestin.
332	fin	-1	Ei kannata luottaa, etenkin kun kertomansa mukaan aloittaja on jo joutunut työpaikalla jonkinlaisen eristämisen ja negatiivisen kohtelun kohteeksi.
333	fin	-1	Eikä asia parane sillä että yksi kusettaja tutkii toista kusettajaa.
334	fin	-1	"Siitä vaan ihan vapaasti yrittämään."""
335	fin	-1	Mulla on kuule ollut yli viiskymppinen muija ja silläkin on alapää tiukempi kuin sulla ja ymmärsi miestä, antoi aina kun pyysi.
336	fin	-1	Nyt kärsii aikuisten tyhmyydestä lapset, heillä ei enää ole koteja, vaan ovat vain yösijoja, aina ei edes sitäkään, kun pitää saada lapset pois vaihtuvien seksikumppaneiden vuoksi.
337	fin	-1	Mahdat olla jo aika väsynyt.
338	fin	-1	Jos tuo hirveästi ihmisiä kiinnostaisi, niin ei varmaan tarvitse montaa kertaa laittaa samalla palstalle ja jokaiseen eri osioonkin monta kertaa..
339	fin	-1	Mamujengit ryöstää ihmisiä keskellä päivää.
340	fin	-1	joka sitten joskus poksahtaa ja laskee paskansa kiiminkijokeen.
341	fin	-1	Se ukkelin tuntuu lähes tolkulliselta Trumpin ja unionin rinnalla.
342	fin	-1	Mitäs Katainen käänsi takkinsa!
343	fin	-1	Älä naurata.
344	fin	-1	"Kaiken tämän lisäksi olen käsittänyt, että tämä Ellen vielä jopa tykkääkin miehisistä Miehistä... joten ymmärrän, että nämä kaikki ""terveen naisellisen naisen tuntomerkit"" yhteensä ovat jo liikaa Suomen androgyynisille kateellisille femakoille."
345	fin	-1	"Se, että sanot, ettn minäkään ""näytä olevan niin fiksu"" on sinulta aika merkillinen heitto."
346	fin	-1	känniääliö hommakaan ei kannata!
347	fin	-1	Äänekäs sovinistiörkki! ;)
348	fin	-1	"Miksi näiden vääräuskoisten talvisodan ajoille jämähtäneiden suomijunttien ei ikinä epäillä olevan jotain yli 80-vuotiaita vanhuksia.
-1	-1	0	-1	2										0	1	14	4	comments2005d.vrt 2127169	kun kreationismiselityksiä roiskii sinnetänne, niin saa aina vedenpitävän selityksen, sillä viimekädessä voi turvautua viimetorstai-tyylisiin teorioihin.
0	0	0	0	3	-1	0	0							0	1	1	4	comments2016d.vrt 1874141	Seksiä en käsittääkseni ole harrastanut.
-1	0	0	0	2										0	1	7	4	threads2009a.vrt 3264307	Nykyään lestadiolaisuudessa ei enää kaikin osin käyyetä yhtä vahvaa kieltä mutta lakihenkisyys on säilynyt monin muin tavoin; esikoislestadiolaisuudessa monine ahdasmielisine pukeutumiskoodeineen, vanhoillislestadiolaisuudessa lukemattomine ulkonaista elämää rajoittavine sääntöineen jne.
-1	-1	0	-1	2										0	-1	20	4	comments2003a.vrt 2760520	Tietosuoja-aukkoinen...niin ja kuinka aukkoinen onkaan Windows...Esim Internet Explorerista löytyy aivan jatkuvasti uusia aukkoja, paljon enemmän kuin Linuxista....
-1	-1	-1	-1	1										0	-1	19	4	comments2013c.vrt 1503517	Sitten ihmetellään, ei hyvähä päivää!
0	0	0	0	3	-1	0	0							0	1	1	4	threads2007a.vrt 4797349	Miksi asumisesta"" on tullut ns."
349	fin	-1	"Kaikki karkeat yleistykset ovat luokaltaan aika lailla samaan kastiin kuuluvia ja ala-arvoisia olivat ne kenen tahansa esittämiä.
0	0	0	0	3										0	0	14	3	comments2006e.vrt 3174926	Tosiasiassa SDP oli se, joka käynnisti punakapinan, joka pyrki kumoamaan laillisen yhteiskuntajärjestyksen.
1	0	0	0	4										0	-1	17	3	comments2008b.vrt 3734726	Muumit ovat pyhiä.
1	1	1	1	5										0	1	8	3	comments2009a.vrt 2086262	luulen että nyt on just tosi hyvä sauma=) tsemppiä!
-1	-1	0	-1	2										1	-1	6	3	comments2007a.vrt 2379781	Sen jälkeen bileisiin oli tullu kuokkavieraita ,jotka raiskasivat joukolla nykyisen tyttöystäväni bileitten pitäjän porukoitten makkarissa.
0	-1	0	0	2										1	-1	5	3	comments2007a.vrt 1610112	Valtion projekteista muuten sen verran, että ei niissä useinkaan ajatella hyötyjä.
-1	-1	-1	-1	1										-1	0	7	3	threads2007b.vrt 570897	Lähes kaikki ovat hyväksyneet saatanan herrakseen!
-1	-1	0	-1	2										1	0	15	3	threads2005a.vrt 5629304	En jaksa kauempaa, ei täällä rauhaa sielu saa.
0	0	0	0	3										0	1	11	3	comments2014c.vrt 1307198	Kun Herran kansalle on tämä totuus selvinnyt, tulee Jumalan seurakunta asetetuksi ennalleen.
-1	0	0	0	2										0	-1	3	3	comments2015b.vrt 1656182	Jos kouluun pääsemiseen täytyy tankata moinen määrä sivuja ja maksaa rahaa, voisivat edes yrittää panostaa tiedon laatuun.
0	0	0	0	3										0	0	6	3	comments2016b.vrt 2337568	Suomessa ja Euroopassa nämä on aina torjuttu).
0	0	0	0	3										0	-1	9	3	threads2005a.vrt 4397248	Kertokaa pls minkälainen koodi mun pitää laittaa että se aukasis ne toiset sivut uuteen ikkunaan!!
0	-1	0	0	2										0	-1	19	3	threads2009b.vrt 4831927	on urheilijoiden pöksyissä, kun kohta alkaa nää oolympialaiset.
0	0	0	0	3										0	0	5	4	comments2008a.vrt 3610643	B) Lainaa lyhennetään yhdessä miehen kanssa.
-1	-1	0	-1	2										0	-1	2	4	comments2015f.vrt 918962	On se kumma, että saa rakentaa asuntoja ilman vierasparkkia.
0	0	0	0	3										1	-1	12	4	comments2009e.vrt 3700152	kirjastosta korjausopas niin irroitettuasi sen osaat laittaa sen myös takaisin niin että se toimii.
0	-1	0	0	2										-1	-1	4	4	comments2010e.vrt 295319	Ei vaan ole uskallusta mennä puhumaan eikä tilaisuuksia oikein ole.
0	0	0	0	3										0	0	18	4	comments2005a.vrt 4053757	13. Millaiset rinnat sinulla on, kuppikoko, millaiset nännit?
1	1	1	1	5										0	-1	5	4	comments2008a.vrt 4030939	Omien kokemuksien perustella sanoisin että oikein mukava ajaa.
0	0	0	0	3										0	0	3	4	comments2017f.vrt 104341	Jota ei kemin kaupoista saa?
0	0	0	0	3										0	1	13	4	threads2009b.vrt 2462708	PS.
0	0	0	0	3										0	1	7	4	threads2007a.vrt 2796542	Siitä oli otettava selvää.
0	0	0	0	3										0	0	13	4	comments2013e.vrt 3476637	Mitä voi kasvaa Koiran pennusta?
-1	0	0	0	2										0	-1	3	4	comments2014e.vrt 1275791	Tämä ei muutu tästä miksikään, vaikka kuinka monta kertaa kategorisesti kieltäisit todellisuuden yhtään sen enempää kuin nurmikko violetiksi, vaikka sen violetti väittäisit olevan.
-1	0	0	0	2										0	-1	12	4	comments2017b.vrt 1104378	Ihan oikein Kylmikselle.
-1	-1	0	-1	2										0	-1	19	4	comments2015f.vrt 1051640	Juu ja se oli äitisi sinne eksynyt tuheroineen makaamaan.
1	0	-1	0	3				0	0	0				1	1	7	4	threads2009b.vrt 2013151	Auttakaa hei !!!!
1	0	0	0	4										0	-1	2	4	comments2010e.vrt 786503	Kiusaaja on syyllinen, kiusattu ei.
1	1	1	1	5										0	-1	10	4	threads2015b.vrt 815980	Hyvä Israel
0	0	0	0	3										0	-1	5	4	threads2015a.vrt 2506371	Buydebug
0	0	0	0	3										1	1	12	4	comments2017c.vrt 2917048	Niinpä tietysti, osaamattoman onneksi.
1	1	1	1	5										0	1	12	4	comments2012a.vrt 2709081	kaunein.
0	-1	0	0	2										-1	1	3	4	threads2009b.vrt 4049121	Ja lopuksi tähän viestiin ei kenenkään katsastusmiehen tai omistajan kannata alkaa viisastelemaan että menikö kaikki rahat auton ostoon kun pitää katsastushinnoista natista""."
350	fin	-1	Kansanhuvi jota ei muka pois saada koskaan - höpsistä!
351	fin	-1	Lakonisuutesi ja rakentavan kritiikin puute on myötähäpeän sekaisesti huvittavaa.
352	fin	-1	Ainiin, ehkä kaikki naiset ovat vaan niin vitun älykkäitä, että pitää olla älykäs mies.
353	fin	-1	Hui kauheeta!
354	fin	-1	Kun lapselta riistetään oikeus toiseen vanhempaansa ja hänet alistetaan keskelle aikuisten asioita, voi siitä seurata lapselle vaikeita, elämänkestoisia ongelmia, mm.masennusta, oppimishäiriöitä, tunnehäiriöitä, itsensä vanhingoittamista, pelkotiloja yms.
355	fin	-1	Et näköjään koskaan väsy esittelemään järkyttävän huonoa englannin kielen taitoasi.
356	fin	-1	Toivottavasti tuppi saa jonkun vittumaisen jälkitaudin tuosta flunssasta.
357	fin	-1	Noi sun jutut on aika säälittäviä ihan oikeesti,onko sulla muita harhoja ja persoonallisuuksia kun nää kaksi?
358	fin	-1	Jos mies, nainen oli niin p*skamainen tämä ainoa mahdollinen Piste.
359	fin	-1	Melkein kuin vitsi, mutta näyttää olevan tätä päivää.
360	fin	-1	Saivat sitten juovuspäissään lähteä yöllä halvalla lennolla Kreikkaan .
361	fin	-1	Keskityt nyt vaan sen pohtimiseen, mitä pikku päässäsi liikkui, kun menit tuon suhteen mokaamaan.
362	fin	-1	lähes aikuisen ihmisen olla niin typerä, että rikkoo itsensä harrastuksillaan.
363	fin	-1	Soitanko muutamiin ravintoloihin ja kerron sinusta hiukan asioita?
